lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
sprawl,2,sprawl=1; sprawling=1,1,0,1,0,0,0,0,0
springfield,2,springfield=2,0,2,0,0,0,0,0,0
springvale,2,springvale=2,0,2,0,0,0,0,0,0
squeeze,2,squeezed=2,0,0,2,0,0,0,0,0
stagnation,2,stagnation=2,2,0,0,0,0,0,0,0
stainless,2,stainless=2,0,0,0,0,2,0,0,0
standalone,2,standalone=2,0,0,0,0,2,0,0,0
staple,2,staple=2,1,0,0,0,1,0,0,0
starch,2,starch=2,2,0,0,0,0,0,0,0
statistic,2,statistics=2,2,0,0,0,0,0,0,0
steer,2,steer=2,0,0,2,0,0,0,0,0
stereotype,2,stereotypes=2,2,0,0,0,0,0,0,0
sticky,2,sticky=2,0,0,0,0,2,0,0,0
stiffness,2,stiffness=2,0,0,0,0,0,2,0,0
stoma,2,stomata=2,2,0,0,0,0,0,0,0
storyteller,2,storytellers=2,2,0,0,0,0,0,0,0
stranding,2,strandings=2,2,0,0,0,0,0,0,0
strange,2,strange=2,0,0,0,0,2,0,0,0
strike,2,strikes=2,0,0,2,0,0,0,0,0
striking,2,striking=2,0,0,0,0,2,0,0,0
stroll,2,stroll=1; strolling=1,0,0,2,0,0,0,0,0
structuralism,2,structuralism=2,1,1,0,0,0,0,0,0
structures,2,structures=2,0,2,0,0,0,0,0,0
strum,2,strummed=2,0,0,2,0,0,0,0,0
stuck,2,stuck=2,0,0,0,0,2,0,0,0
studies,2,studies=2,0,2,0,0,0,0,0,0
stumble,2,stumbled=1; stumbles=1,0,0,2,0,0,0,0,0
subfield,2,subfield=2,2,0,0,0,0,0,0,0
suboptimal,2,suboptimal=2,0,0,0,0,2,0,0,0
subspecie,2,subspecies=2,2,0,0,0,0,0,0,0
sulfur,2,sulfur=2,2,0,0,0,0,0,0,0
sulfuric,2,sulfuric=2,0,1,0,0,1,0,0,0
summit,2,summit=2,0,2,0,0,0,0,0,0
superb,2,superb=2,0,0,0,0,2,0,0,0
supreme,2,supreme=2,0,2,0,0,0,0,0,0
surely,2,surely=2,0,0,0,0,0,2,0,0
svo,2,svo=2,0,2,0,0,0,0,0,0
sway,2,sway=1; swayed=1,0,0,2,0,0,0,0,0
swipe,2,swipe=1; swiped=1,0,0,2,0,0,0,0,0
sync,2,syncing=1; syncs=1,0,0,2,0,0,0,0,0
synthesize,2,synthesize=1; synthesized=1,1,0,1,0,0,0,0,0
systematic,2,systematic=2,0,0,0,0,2,0,0,0
tab,2,tab=2,2,0,0,0,0,0,0,0
tale,2,tale=1; tales=1,2,0,0,0,0,0,0,0
talente,2,talented=2,0,0,2,0,0,0,0,0
tank,2,tank=1; tanks=1,2,0,0,0,0,0,0,0
tape,2,tape=2,2,0,0,0,0,0,0,0
techniques,2,techniques=2,0,2,0,0,0,0,0,0
template,2,templates=2,2,0,0,0,0,0,0,0
tenant,2,tenant=1; tenants=1,2,0,0,0,0,0,0,0
tenet,2,tenet=2,2,0,0,0,0,0,0,0
tent,2,tent=2,2,0,0,0,0,0,0,0
terrace,2,terrace=2,2,0,0,0,0,0,0,0
terrific,2,terrific=2,0,1,0,0,1,0,0,0
testimony,2,testimonies=1; testimony=1,2,0,0,0,0,0,0,0
tethered,2,tethered=2,0,0,0,0,2,0,0,0
textiles,2,textiles=2,0,2,0,0,0,0,0,0
theaters,2,theaters=2,0,2,0,0,0,0,0,0
theology,2,theology=2,2,0,0,0,0,0,0,0
thesis,2,thesis=2,2,0,0,0,0,0,0,0
thirty,2,thirty=2,0,0,0,0,0,0,0,2
thoroughly,2,thoroughly=2,0,0,0,0,0,2,0,0
tidal,2,tidal=2,1,0,0,0,1,0,0,0
tiere,2,tiered=2,0,0,2,0,0,0,0,0
timbre,2,timbres=2,2,0,0,0,0,0,0,0
timely,2,timely=2,0,0,0,0,2,0,0,0
tinker,2,tinker=1; tinkering=1,0,0,2,0,0,0,0,0
tips,2,tips=2,0,2,0,0,0,0,0,0
tiring,2,tiring=2,0,0,0,0,2,0,0,0
tofu,2,tofu=2,2,0,0,0,0,0,0,0
toilet,2,toilet=1; toilets=1,2,0,0,0,0,0,0,0
tokyo,2,tokyo=2,0,2,0,0,0,0,0,0
tolerance,2,tolerance=2,2,0,0,0,0,0,0,0
tonal,2,tonal=2,0,0,0,0,2,0,0,0
tournament,2,tournament=2,2,0,0,0,0,0,0,0
tow,2,towed=1; towing=1,0,0,2,0,0,0,0,0
trading,2,trading=2,2,0,0,0,0,0,0,0
tragic,2,tragic=2,0,0,0,0,2,0,0,0
trainee,2,trainees=2,2,0,0,0,0,0,0,0
transcontinental,2,transcontinental=2,0,0,0,0,2,0,0,0
translation,2,translation=2,2,0,0,0,0,0,0,0
transmission,2,transmission=2,2,0,0,0,0,0,0,0
trauma,2,trauma=2,2,0,0,0,0,0,0,0
traumatology,2,traumatology=2,2,0,0,0,0,0,0,0
trends,2,trends=2,0,2,0,0,0,0,0,0
triumph,2,triumph=1; triumphs=1,2,0,0,0,0,0,0,0
trombone,2,trombone=2,2,0,0,0,0,0,0,0
troubling,2,troubling=2,0,0,0,0,2,0,0,0
trucking,2,trucking=2,2,0,0,0,0,0,0,0
tuesdays,2,tuesdays=2,0,2,0,0,0,0,0,0
tuition,2,tuition=2,2,0,0,0,0,0,0,0
tundra,2,tundra=2,1,0,0,0,0,0,0,1
turbines,2,turbines=2,0,2,0,0,0,0,0,0
turkey,2,turkey=2,0,2,0,0,0,0,0,0
turning,2,turning=2,2,0,0,0,0,0,0,0
twelfth,2,twelfth=2,0,0,0,0,2,0,0,0
twelve,2,twelve=2,0,0,0,0,0,0,0,2
uber,2,uber=2,0,2,0,0,0,0,0,0
umbrella,2,umbrella=2,2,0,0,0,0,0,0,0
unaware,2,unaware=2,0,0,0,0,2,0,0,0
unchanged,2,unchanged=2,0,0,0,0,2,0,0,0
unconditional,2,unconditional=2,0,0,0,0,2,0,0,0
undecided,2,undecided=2,0,0,0,0,2,0,0,0
underpass,2,underpasses=2,2,0,0,0,0,0,0,0
underpinning,2,underpinnings=2,2,0,0,0,0,0,0,0
undersea,2,undersea=2,0,0,0,0,2,0,0,0
understandable,2,understandable=2,0,0,0,0,2,0,0,0
undesirable,2,undesirable=2,0,0,1,0,1,0,0,0
undue,2,undue=2,0,0,0,0,2,0,0,0
unemployment,2,unemployment=2,2,0,0,0,0,0,0,0
unesco,2,unesco=2,0,2,0,0,0,0,0,0
unevenly,2,unevenly=2,0,0,0,0,0,2,0,0
unfold,2,unfolded=1; unfolding=1,0,0,2,0,0,0,0,0
unforgettable,2,unforgettable=2,0,0,0,0,2,0,0,0
unfortunate,2,unfortunate=2,0,0,0,0,2,0,0,0
unifying,2,unifying=2,0,0,0,0,2,0,0,0
unite,2,unite=2,0,0,2,0,0,0,0,0
unpredictably,2,unpredictably=2,0,0,0,0,0,2,0,0
unravel,2,unravel=2,0,0,1,0,1,0,0,0
unrealistic,2,unrealistic=2,0,0,0,0,2,0,0,0
unreliable,2,unreliable=2,0,0,0,0,2,0,0,0
unrest,2,unrest=2,2,0,0,0,0,0,0,0
unsaturated,2,unsaturated=2,0,0,0,0,2,0,0,0
unstable,2,unstable=2,0,0,0,0,2,0,0,0
untapped,2,untapped=2,0,0,0,0,2,0,0,0
unused,2,unused=2,0,0,0,0,2,0,0,0
unveiling,2,unveiling=2,0,2,0,0,0,0,0,0
unwind,2,unwind=2,0,0,1,0,1,0,0,0
unwritten,2,unwritten=2,0,0,0,0,2,0,0,0
updraft,2,updraft=2,0,2,0,0,0,0,0,0
upgrades,2,upgrades=2,0,2,0,0,0,0,0,0
upheaval,2,upheavals=2,2,0,0,0,0,0,0,0
upkeep,2,upkeep=2,2,0,0,0,0,0,0,0
uptake,2,uptake=2,2,0,0,0,0,0,0,0
urie,2,urie=2,0,2,0,0,0,0,0,0
vacant,2,vacant=2,0,0,0,0,2,0,0,0
valid,2,valid=2,0,0,0,0,2,0,0,0
van,2,van=1; vans=1,1,1,0,0,0,0,0,0
vantage,2,vantage=2,2,0,0,0,0,0,0,0
varying,2,varying=2,0,0,0,0,2,0,0,0
vasco,2,vasco=2,0,2,0,0,0,0,0,0
vase,2,vase=2,2,0,0,0,0,0,0,0
vasily,2,vasily=2,0,2,0,0,0,0,0,0
velociraptor,2,velociraptor=2,0,2,0,0,0,0,0,0
veronese,2,veronese=2,0,2,0,0,0,0,0,0
viability,2,viability=2,2,0,0,0,0,0,0,0
vibrate,2,vibrate=1; vibrating=1,0,0,2,0,0,0,0,0
victory,2,victory=2,2,0,0,0,0,0,0,0
vihuela,2,vihuela=2,2,0,0,0,0,0,0,0
village,2,village=2,2,0,0,0,0,0,0,0
vine,2,vines=2,2,0,0,0,0,0,0,0
vintage,2,vintage=2,0,0,0,0,2,0,0,0
virtually,2,virtually=2,0,0,0,0,0,2,0,0
visigoths,2,visigoths=2,0,2,0,0,0,0,0,0
vitamin,2,vitamin=1; vitamins=1,2,0,0,0,0,0,0,0
vocal,2,vocal=2,0,0,0,0,2,0,0,0
vocalization,2,vocalizations=2,2,0,0,0,0,0,0,0
vulnerability,2,vulnerability=2,2,0,0,0,0,0,0,0
wage,2,wages=2,2,0,0,0,0,0,0,0
waive,2,waive=1; waived=1,0,0,2,0,0,0,0,0
warehouse,2,warehouse=1; warehouses=1,2,0,0,0,0,0,0,0
warlord,2,warlords=2,2,0,0,0,0,0,0,0
warning,2,warning=2,2,0,0,0,0,0,0,0
waterproof,2,waterproof=2,0,0,0,0,2,0,0,0
waves,2,waves=2,0,2,0,0,0,0,0,0
wavesound,2,wavesound=2,0,2,0,0,0,0,0,0
weak,2,weaker=2,0,0,0,0,2,0,0,0
weightlifting,2,weightlifting=2,2,0,0,0,0,0,0,0
whatever,2,whatever=2,0,0,0,0,0,0,0,2
wherever,2,wherever=2,0,0,0,0,0,0,0,2
wi,2,wi=2,0,2,0,0,0,0,0,0
wildebeest,2,wildebeest=1; wildebeests=1,1,0,0,0,1,0,0,0
willingness,2,willingness=2,2,0,0,0,0,0,0,0
willis,2,willis=2,0,2,0,0,0,0,0,0
windless,2,windless=2,0,0,0,0,2,0,0,0
wire,2,wire=2,2,0,0,0,0,0,0,0
wisely,2,wisely=2,0,0,0,0,0,2,0,0
wool,2,wool=2,2,0,0,0,0,0,0,0
worsen,2,worsen=1; worsening=1,0,0,2,0,0,0,0,0
worthwhile,2,worthwhile=2,0,0,0,0,2,0,0,0
yours,2,yours=2,0,0,0,0,0,0,2,0
zenith,2,zenith=2,1,1,0,0,0,0,0,0
zero,2,zero=2,0,0,0,0,0,0,0,2
œloss,2,œloss=2,2,0,0,0,0,0,0,0
œstoic,2,œstoic=2,0,0,0,0,2,0,0,0
abby,1,abby=1,0,1,0,0,0,0,0,0
absent,1,absent=1,0,0,0,0,1,0,0,0
abundance,1,abundance=1,1,0,0,0,0,0,0,0
abyss,1,abyss=1,1,0,0,0,0,0,0,0
academics,1,academics=1,0,1,0,0,0,0,0,0
acceleration,1,acceleration=1,1,0,0,0,0,0,0,0
accentuate,1,accentuate=1,0,0,1,0,0,0,0,0
acclaim,1,acclaimed=1,0,0,1,0,0,0,0,0
accountable,1,accountable=1,0,0,0,0,1,0,0,0
achievable,1,achievable=1,0,0,0,0,1,0,0,0
actionable,1,actionable=1,0,0,0,0,1,0,0,0
activist,1,activist=1,1,0,0,0,0,0,0,0
adam,1,adam=1,0,1,0,0,0,0,0,0
adaptations,1,adaptations=1,0,1,0,0,0,0,0,0
adding,1,adding=1,0,1,0,0,0,0,0,0
adept,1,adept=1,0,0,0,0,1,0,0,0
adequately,1,adequately=1,0,0,0,0,0,1,0,0
adjacent,1,adjacent=1,0,0,0,0,1,0,0,0
adjustable,1,adjustable=1,0,0,0,0,1,0,0,0
adjusted,1,adjusted=1,0,0,0,0,1,0,0,0
admissions,1,admissions=1,0,1,0,0,0,0,0,0
adorn,1,adorned=1,0,0,1,0,0,0,0,0
advancements,1,advancements=1,0,1,0,0,0,0,0,0
advances,1,advances=1,0,1,0,0,0,0,0,0
advantageous,1,advantageous=1,0,0,0,0,1,0,0,0
advertiser,1,advertisers=1,1,0,0,0,0,0,0,0
adviser,1,adviser=1,1,0,0,0,0,0,0,0
aeolus,1,aeolus=1,0,1,0,0,0,0,0,0
aerobic,1,aerobic=1,0,0,0,0,1,0,0,0
aerobically,1,aerobically=1,0,0,0,0,0,1,0,0
affected,1,affected=1,0,0,0,0,1,0,0,0
affection,1,affection=1,1,0,0,0,0,0,0,0
affective,1,affective=1,1,0,0,0,0,0,0,0
affluent,1,affluent=1,0,0,0,0,1,0,0,0
afghanistan,1,afghanistan=1,0,1,0,0,0,0,0,0
afterwards,1,afterwards=1,0,0,0,0,0,1,0,0
aggressor,1,aggressor=1,1,0,0,0,0,0,0,0
agonized,1,agonized=1,0,0,0,0,1,0,0,0
agriculturally,1,agriculturally=1,0,0,0,0,0,1,0,0
ahab,1,ahab=1,0,1,0,0,0,0,0,0
aimingto,1,aimingto=1,0,1,0,0,0,0,0,0
aircraft,1,aircraft=1,1,0,0,0,0,0,0,0
aisha,1,aisha=1,0,1,0,0,0,0,0,0
al,1,al=1,0,1,0,0,0,0,0,0
alas,1,alas=1,0,0,0,0,0,0,0,1
albur,1,albur=1,0,1,0,0,0,0,0,0
alexander,1,alexander=1,0,1,0,0,0,0,0,0
alissa,1,alissa=1,0,1,0,0,0,0,0,0
allergic,1,allergic=1,0,0,0,0,1,0,0,0
alley,1,alley=1,1,0,0,0,0,0,0,0
alliance,1,alliances=1,1,0,0,0,0,0,0,0
allot,1,allotted=1,0,0,1,0,0,0,0,0
allspice,1,allspice=1,1,0,0,0,0,0,0,0
allure,1,allure=1,1,0,0,0,0,0,0,0
almond,1,almonds=1,1,0,0,0,0,0,0,0
aloud,1,aloud=1,0,0,0,0,0,1,0,0
alpine,1,alpine=1,1,0,0,0,0,0,0,0
altarpiece,1,altarpieces=1,1,0,0,0,0,0,0,0
alteration,1,alteration=1,1,0,0,0,0,0,0,0
altering,1,altering=1,1,0,0,0,0,0,0,0
alternatively,1,alternatively=1,0,0,0,0,0,1,0,0
altogether,1,altogether=1,0,0,0,0,0,1,0,0
ambiance,1,ambiance=1,1,0,0,0,0,0,0,0
ambition,1,ambitions=1,1,0,0,0,0,0,0,0
amuse,1,amused=1,0,0,1,0,0,0,0,0
amyloid,1,amyloid=1,1,0,0,0,0,0,0,0
anaerobic,1,anaerobic=1,1,0,0,0,0,0,0,0
anaerobically,1,anaerobically=1,0,0,0,0,0,1,0,0
analog,1,analogs=1,1,0,0,0,0,0,0,0
analogy,1,analogy=1,1,0,0,0,0,0,0,0
analytic,1,analytics=1,1,0,0,0,0,0,0,0
anatomist,1,anatomists=1,1,0,0,0,0,0,0,0
andre,1,andre=1,0,1,0,0,0,0,0,0
andrea,1,andrea=1,0,1,0,0,0,0,0,0
anger,1,anger=1,1,0,0,0,0,0,0,0
angry,1,angry=1,0,1,0,0,0,0,0,0
angst,1,angst=1,1,0,0,0,0,0,0,0
animate,1,animated=1,0,0,1,0,0,0,0,0
ankle,1,ankle=1,1,0,0,0,0,0,0,0
anniversary,1,anniversary=1,1,0,0,0,0,0,0,0
annotation,1,annotations=1,1,0,0,0,0,0,0,0
annoy,1,annoyed=1,0,0,1,0,0,0,0,0
annually,1,annually=1,0,0,0,0,0,1,0,0
anonymous,1,anonymous=1,0,0,0,0,1,0,0,0
antagonistic,1,antagonistic=1,0,0,0,0,1,0,0,0
antarctic,1,antarctic=1,0,1,0,0,0,0,0,0
anthropological,1,anthropological=1,1,0,0,0,0,0,0,0
anti,1,anti=1,0,0,0,0,1,0,0,0
antibacterial,1,antibacterial=1,0,0,0,0,1,0,0,0
antique,1,antiques=1,1,0,0,0,0,0,0,0
antonio,1,antonio=1,0,1,0,0,0,0,0,0
ants,1,ants=1,0,1,0,0,0,0,0,0
anytime,1,anytime=1,0,0,0,0,0,1,0,0
appalachian,1,appalachian=1,0,1,0,0,0,0,0,0
apparent,1,apparent=1,0,0,0,0,1,0,0,0
appetite,1,appetite=1,1,0,0,0,0,0,0,0
applause,1,applause=1,1,0,0,0,0,0,0,0
apple,1,apples=1,1,0,0,0,0,0,0,0
appreciated,1,appreciated=1,0,0,0,0,1,0,0,0
appreciative,1,appreciative=1,0,1,0,0,0,0,0,0
apprenticeship,1,apprenticeship=1,1,0,0,0,0,0,0,0
approximate,1,approximate=1,0,0,0,0,1,0,0,0
apps,1,apps=1,0,1,0,0,0,0,0,0
apt,1,apt=1,0,1,0,0,0,0,0,0
arabic,1,arabic=1,0,1,0,0,0,0,0,0
archetype,1,archetypes=1,1,0,0,0,0,0,0,0
archiving,1,archiving=1,0,0,0,0,1,0,0,0
arena,1,arenas=1,1,0,0,0,0,0,0,0
argumentation,1,argumentation=1,0,1,0,0,0,0,0,0
aristocrat,1,aristocrats=1,0,0,1,0,0,0,0,0
armour,1,armour=1,1,0,0,0,0,0,0,0
arriving,1,arriving=1,0,1,0,0,0,0,0,0
artichoke,1,artichoke=1,1,0,0,0,0,0,0,0
articulate,1,articulated=1,0,0,1,0,0,0,0,0
artifacts,1,artifacts=1,0,1,0,0,0,0,0,0
artificially,1,artificially=1,0,0,0,0,0,1,0,0
artisanal,1,artisanal=1,0,0,0,0,1,0,0,0
artisans,1,artisans=1,0,1,0,0,0,0,0,0
artistically,1,artistically=1,0,0,0,0,0,1,0,0
ascent,1,ascent=1,0,1,0,0,0,0,0,0
aspiration,1,aspiration=1,1,0,0,0,0,0,0,0
aspire,1,aspiring=1,0,0,1,0,0,0,0,0
assemble,1,assemble=1,0,0,1,0,0,0,0,0
assertion,1,assertion=1,1,0,0,0,0,0,0,0
assertive,1,assertive=1,1,0,0,0,0,0,0,0
associated,1,associated=1,0,0,0,0,1,0,0,0
association,1,association=1,1,0,0,0,0,0,0,0
assortment,1,assortment=1,1,0,0,0,0,0,0,0
assure,1,assure=1,0,0,1,0,0,0,0,0
asteroid,1,asteroid=1,1,0,0,0,0,0,0,0
astonish,1,astonishing=1,0,0,1,0,0,0,0,0
astonishingly,1,astonishingly=1,0,0,0,0,0,1,0,0
astrolabe,1,astrolabe=1,1,0,0,0,0,0,0,0
astrology,1,astrology=1,1,0,0,0,0,0,0,0
astronauts,1,astronauts=1,0,1,0,0,0,0,0,0
astronomist,1,astronomist=1,1,0,0,0,0,0,0,0
astrophysic,1,astrophysics=1,1,0,0,0,0,0,0,0
atlantic,1,atlantic=1,0,1,0,0,0,0,0,0
atrium,1,atrium=1,1,0,0,0,0,0,0,0
attache,1,attaches=1,1,0,0,0,0,0,0,0
attain,1,attained=1,0,0,1,0,0,0,0,0
attendees,1,attendees=1,0,1,0,0,0,0,0,0
audiobook,1,audiobooks=1,1,0,0,0,0,0,0,0
audiovisual,1,audiovisual=1,0,0,0,0,1,0,0,0
audition,1,audition=1,1,0,0,0,0,0,0,0
australian,1,australian=1,0,0,0,0,1,0,0,0
authorize,1,authorized=1,0,0,1,0,0,0,0,0
autoimmune,1,autoimmune=1,0,0,0,0,1,0,0,0
automatism,1,automatism=1,1,0,0,0,0,0,0,0
autoplay,1,autoplay=1,1,0,0,0,0,0,0,0
avelin,1,avelin=1,0,1,0,0,0,0,0,0
avenue,1,avenue=1,0,1,0,0,0,0,0,0
averse,1,averse=1,0,0,0,0,1,0,0,0
avila,1,avila=1,0,1,0,0,0,0,0,0
awakening,1,awakening=1,1,0,0,0,0,0,0,0
awfully,1,awfully=1,0,0,0,0,0,1,0,0
awkward,1,awkward=1,0,0,0,0,1,0,0,0
axe,1,axe=1,1,0,0,0,0,0,0,0
backfire,1,backfire=1,0,0,1,0,0,0,0,0
backlash,1,backlash=1,1,0,0,0,0,0,0,0
backseat,1,backseat=1,1,0,0,0,0,0,0,0
badly,1,badly=1,0,0,0,0,0,1,0,0
baker,1,baker=1,0,1,0,0,0,0,0,0
ballroom,1,ballroom=1,1,0,0,0,0,0,0,0
baltic,1,baltic=1,0,1,0,0,0,0,0,0
bamboo,1,bamboo=1,1,0,0,0,0,0,0,0
bandage,1,bandages=1,1,0,0,0,0,0,0,0
bangladesh,1,bangladesh=1,0,1,0,0,0,0,0,0
bankrupt,1,bankrupt=1,0,0,0,0,1,0,0,0
bankruptcy,1,bankruptcy=1,1,0,0,0,0,0,0,0
barcode,1,barcode=1,1,0,0,0,0,0,0,0
baritone,1,baritone=1,1,0,0,0,0,0,0,0
barren,1,barren=1,0,0,0,0,1,0,0,0
barthes,1,barthes=1,0,1,0,0,0,0,0,0
bartolomeo,1,bartolomeo=1,0,1,0,0,0,0,0,0
basalt,1,basalt=1,1,0,0,0,0,0,0,0
bass,1,bass=1,1,0,0,0,0,0,0,0
beacon,1,beacon=1,1,0,0,0,0,0,0,0
beak,1,beak=1,1,0,0,0,0,0,0,0
beans,1,beans=1,0,1,0,0,0,0,0,0
beastie,1,beastie=1,0,1,0,0,0,0,0,0
beautifully,1,beautifully=1,0,0,0,0,0,1,0,0
beautify,1,beautify=1,0,0,1,0,0,0,0,0
beaux,1,beaux=1,0,1,0,0,0,0,0,0
becoming,1,becoming=1,0,1,0,0,0,0,0,0
bede,1,bede=1,0,1,0,0,0,0,0,0
beef,1,beef=1,1,0,0,0,0,0,0,0
beehive,1,beehives=1,1,0,0,0,0,0,0,0
bees,1,bees=1,0,1,0,0,0,0,0,0
beg,1,beg=1,0,0,1,0,0,0,0,0
behaviors,1,behaviors=1,0,1,0,0,0,0,0,0
behaviour,1,behaviours=1,1,0,0,0,0,0,0,0
believable,1,believable=1,0,0,0,0,1,0,0,0
ben,1,ben=1,0,1,0,0,0,0,0,0
benchmark,1,benchmark=1,1,0,0,0,0,0,0,0
benny,1,benny=1,0,1,0,0,0,0,0,0
bent,1,bent=1,0,0,0,0,1,0,0,0
bergsen,1,bergsen=1,0,1,0,0,0,0,0,0
bertolt,1,bertolt=1,0,1,0,0,0,0,0,0
besides,1,besides=1,0,0,0,0,0,0,0,1
bestseller,1,bestsellers=1,1,0,0,0,0,0,0,0
beta,1,beta=1,1,0,0,0,0,0,0,0
beth,1,beth=1,0,1,0,0,0,0,0,0
betrayal,1,betrayal=1,0,1,0,0,0,0,0,0
beyoncé,1,beyoncé=1,0,1,0,0,0,0,0,0
bigwig,1,bigwigs=1,1,0,0,0,0,0,0,0
bioactivity,1,bioactivity=1,1,0,0,0,0,0,0,0
biohacker,1,biohackers=1,1,0,0,0,0,0,0,0
biomolecule,1,biomolecules=1,1,0,0,0,0,0,0,0
bioscience,1,bioscience=1,1,0,0,0,0,0,0,0
birdsong,1,birdsongs=1,1,0,0,0,0,0,0,0
birthplace,1,birthplaces=1,1,0,0,0,0,0,0,0
bisect,1,bisect=1,0,0,1,0,0,0,0,0
bite,1,bites=1,1,0,0,0,0,0,0,0
bitterness,1,bitterness=1,1,0,0,0,0,0,0,0
bizarre,1,bizarre=1,0,0,0,0,1,0,0,0
bleach,1,bleaching=1,0,0,1,0,0,0,0,0
blog,1,blog=1,1,0,0,0,0,0,0,0
bluetooth,1,bluetooth=1,0,1,0,0,0,0,0,0
bluish,1,bluish=1,0,0,0,0,1,0,0,0
blurry,1,blurry=1,0,0,0,0,1,0,0,0
boat,1,boat=1,1,0,0,0,0,0,0,0
boatbuilding,1,boatbuilding=1,1,0,0,0,0,0,0,0
bogart,1,bogart=1,0,1,0,0,0,0,0,0
boil,1,boiling=1,0,0,1,0,0,0,0,0
bonding,1,bonding=1,1,0,0,0,0,0,0,0
bookmark,1,bookmarks=1,1,0,0,0,0,0,0,0
bookshelf,1,bookshelf=1,1,0,0,0,0,0,0,0
bookshop,1,bookshop=1,1,0,0,0,0,0,0,0
borderline,1,borderlines=1,1,0,0,0,0,0,0,0
boston,1,boston=1,0,1,0,0,0,0,0,0
bow,1,bow=1,1,0,0,0,0,0,0,0
bowler,1,bowlers=1,1,0,0,0,0,0,0,0
boys,1,boys=1,0,1,0,0,0,0,0,0
bracket,1,brackets=1,1,0,0,0,0,0,0,0
braid,1,braid=1,1,0,0,0,0,0,0,0
brainstorm,1,brainstormed=1,0,0,1,0,0,0,0,0
brainwave,1,brainwave=1,1,0,0,0,0,0,0,0
braque,1,braque=1,0,1,0,0,0,0,0,0
brazil,1,brazil=1,0,1,0,0,0,0,0,0
breadth,1,breadth=1,1,0,0,0,0,0,0,0
breaking,1,breaking=1,1,0,0,0,0,0,0,0
breakout,1,breakouts=1,1,0,0,0,0,0,0,0
breathless,1,breathless=1,0,1,0,0,0,0,0,0
breathtaking,1,breathtaking=1,0,0,0,0,1,0,0,0
brecht,1,brecht=1,0,1,0,0,0,0,0,0
briefly,1,briefly=1,1,0,0,0,0,0,0,0
brightness,1,brightness=1,0,1,0,0,0,0,0,0
brilliant,1,brilliant=1,0,0,0,0,1,0,0,0
brisk,1,brisk=1,0,0,0,0,1,0,0,0
brittle,1,brittle=1,0,0,0,0,1,0,0,0
broadcast,1,broadcast=1,0,0,1,0,0,0,0,0
broken,1,broken=1,0,0,0,0,1,0,0,0
broker,1,brokers=1,1,0,0,0,0,0,0,0
brontë,1,brontë=1,0,1,0,0,0,0,0,0
brothers,1,brothers=1,0,1,0,0,0,0,0,0
browser,1,browser=1,1,0,0,0,0,0,0,0
bruce,1,bruce=1,0,1,0,0,0,0,0,0
brunelleschi,1,brunelleschi=1,0,1,0,0,0,0,0,0
brushwork,1,brushwork=1,1,0,0,0,0,0,0,0
brutal,1,brutal=1,0,0,0,0,1,0,0,0
buffet,1,buffet=1,1,0,0,0,0,0,0,0
builds,1,builds=1,0,1,0,0,0,0,0,0
bummer,1,bummer=1,0,1,0,0,0,0,0,0
bun,1,buns=1,1,0,0,0,0,0,0,0
burden,1,burden=1,1,0,0,0,0,0,0,0
burnout,1,burnout=1,1,0,0,0,0,0,0,0
bush,1,bush=1,0,1,0,0,0,0,0,0
butcher,1,butchers=1,1,0,0,0,0,0,0,0
buzzing,1,buzzing=1,1,0,0,0,0,0,0,0
cab,1,cab=1,1,0,0,0,0,0,0,0
cacti,1,cacti=1,1,0,0,0,0,0,0,0
calder,1,calder=1,0,1,0,0,0,0,0,0
calling,1,calling=1,1,0,0,0,0,0,0,0
calmly,1,calmly=1,0,0,0,0,0,1,0,0
calmness,1,calmness=1,0,1,0,0,0,0,0,0
camels,1,camels=1,0,1,0,0,0,0,0,0
cameron,1,cameron=1,0,1,0,0,0,0,0,0
campfire,1,campfire=1,1,0,0,0,0,0,0,0
canada,1,canada=1,0,1,0,0,0,0,0,0
cancer,1,cancer=1,1,0,0,0,0,0,0,0
candid,1,candid=1,0,0,0,0,1,0,0,0
candy,1,candy=1,1,0,0,0,0,0,0,0
canoe,1,canoe=1,1,0,0,0,0,0,0,0
canopy,1,canopy=1,1,0,0,0,0,0,0,0
cap,1,caps=1,1,0,0,0,0,0,0,0
capitalist,1,capitalist=1,1,0,0,0,0,0,0,0
captain,1,captain=1,0,1,0,0,0,0,0,0
captivate,1,captivate=1,0,0,0,0,1,0,0,0
carbohydrate,1,carbohydrates=1,1,0,0,0,0,0,0,0
carbonic,1,carbonic=1,0,0,0,0,1,0,0,0
caregiver,1,caregivers=1,1,0,0,0,0,0,0,0
caretaker,1,caretakers=1,1,0,0,0,0,0,0,0
carla,1,carla=1,0,1,0,0,0,0,0,0
carmaker,1,carmaker=1,1,0,0,0,0,0,0,0
carpentry,1,carpentry=1,1,0,0,0,0,0,0,0
carpet,1,carpet=1,1,0,0,0,0,0,0,0
carpoole,1,carpooling=1,0,0,1,0,0,0,0,0
carpooling,1,carpooling=1,1,0,0,0,0,0,0,0
carrots,1,carrots=1,0,1,0,0,0,0,0,0
cartographer,1,cartographer=1,1,0,0,0,0,0,0,0
carving,1,carvings=1,1,0,0,0,0,0,0,0
cascading,1,cascading=1,1,0,0,0,0,0,0,0
