lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
sauropod,32,sauropods=29; sauropod=3,30,0,0,0,2,0,0,0
scandinavia,32,scandinavia=32,0,32,0,0,0,0,0,0
seagrass,32,seagrass=31; seagrasses=1,31,0,1,0,0,0,0,0
seismic,32,seismic=32,0,0,0,0,32,0,0,0
sexual,32,sexual=32,0,3,0,0,29,0,0,0
shuttle,32,shuttle=29; shuttles=2; shuttled=1,31,0,1,0,0,0,0,0
singing,32,singing=32,32,0,0,0,0,0,0,0
smelting,32,smelting=32,32,0,0,0,0,0,0,0
sponge,32,sponge=21; sponges=8; sponging=3,28,0,3,0,1,0,0,0
sponsor,32,sponsored=14; sponsor=10; sponsors=5; sponsoring=3,5,0,27,0,0,0,0,0
sprout,32,sprout=25; sprouting=4; sprouts=2; sprouted=1,12,0,20,0,0,0,0,0
sub,32,sub=32,4,0,0,0,28,0,0,0
swallow,32,swallow=23; swallowed=4; swallows=3; swallowing=2,1,2,11,0,0,18,0,0
thesis,32,thesis=32,31,1,0,0,0,0,0,0
transaction,32,transactions=23; transaction=9,32,0,0,0,0,0,0,0
trash,32,trash=32,31,1,0,0,0,0,0,0
wobble,32,wobble=23; wobbles=5; wobbling=4,13,0,15,0,4,0,0,0
wrap,32,wrap=15; wrapped=12; wrapping=4; wraps=1,6,0,26,0,0,0,0,0
adams,31,adams=31,0,31,0,0,0,0,0,0
adaptive,31,adaptive=31,13,0,0,0,18,0,0,0
admire,31,admired=16; admire=7; admires=6; admiring=2,1,0,30,0,0,0,0,0
adventure,31,adventure=24; adventures=7,30,1,0,0,0,0,0,0
altogether,31,altogether=31,0,0,0,0,0,31,0,0
anchor,31,anchor=13; anchors=7; anchored=6; anchoring=5,11,1,19,0,0,0,0,0
appealing,31,appealing=31,0,0,0,0,31,0,0,0
authentic,31,authentic=31,0,1,0,0,30,0,0,0
basement,31,basement=30; basements=1,31,0,0,0,0,0,0,0
basket,31,baskets=17; basket=14,31,0,0,0,0,0,0,0
berry,31,berries=30; berry=1,31,0,0,0,0,0,0,0
birds,31,birds=31,0,31,0,0,0,0,0,0
boost,31,boost=22; boosting=8; boosted=1,7,0,24,0,0,0,0,0
burning,31,burning=31,31,0,0,0,0,0,0,0
cap,31,cap=18; caps=13,30,0,1,0,0,0,0,0
cheatgrass,31,cheatgrass=31,30,1,0,0,0,0,0,0
chip,31,chips=17; chipped=7; chipping=4; chip=3,20,0,11,0,0,0,0,0
compost,31,composting=17; compost=13; composted=1,11,0,20,0,0,0,0,0
convention,31,convention=18; conventions=13,30,1,0,0,0,0,0,0
cooperative,31,cooperative=31,1,1,0,0,29,0,0,0
crash,31,crashed=12; crashing=10; crash=6; crashes=3,6,0,25,0,0,0,0,0
deficit,31,deficit=18; deficits=13,31,0,0,0,0,0,0,0
dismiss,31,dismissed=18; dismiss=10; dismissing=2; dismisses=1,0,0,31,0,0,0,0,0
educator,31,educators=26; educator=5,31,0,0,0,0,0,0,0
engraving,31,engravings=26; engraving=5,31,0,0,0,0,0,0,0
explode,31,exploded=18; exploding=6; explode=5; explodes=2,0,1,30,0,0,0,0,0
extraordinary,31,extraordinary=31,0,1,0,0,30,0,0,0
fairy,31,fairy=30; fairies=1,30,1,0,0,0,0,0,0
fanny,31,fanny=31,0,31,0,0,0,0,0,0
focused,31,focused=31,0,0,0,0,31,0,0,0
formula,31,formulas=16; formula=15,31,0,0,0,0,0,0,0
gogh,31,gogh=31,0,31,0,0,0,0,0,0
guidance,31,guidance=31,30,1,0,0,0,0,0,0
harbor,31,harbor=29; harbored=1; harbors=1,23,3,5,0,0,0,0,0
harmless,31,harmless=31,3,0,0,0,28,0,0,0
hawk,31,hawks=16; hawk=15,29,2,0,0,0,0,0,0
incomplete,31,incomplete=31,1,1,0,0,29,0,0,0
install,31,install=31,0,6,25,0,0,0,0,0
interference,31,interference=31,31,0,0,0,0,0,0,0
jones,31,jones=31,0,31,0,0,0,0,0,0
joseph,31,joseph=31,0,31,0,0,0,0,0,0
kinship,31,kinship=31,27,4,0,0,0,0,0,0
knee,31,knees=23; knee=8,31,0,0,0,0,0,0,0
lord,31,lord=16; lords=15,16,15,0,0,0,0,0,0
microburst,31,microbursts=16; microburst=15,30,1,0,0,0,0,0,0
microscopic,31,microscopic=31,0,0,0,0,31,0,0,0
mirror,31,mirror=14; mirrors=12; mirrored=4; mirroring=1,24,0,7,0,0,0,0,0
mistaken,31,mistaken=31,0,3,0,0,28,0,0,0
opal,31,opals=25; opal=6,25,4,1,0,1,0,0,0
optical,31,optical=31,0,1,0,0,30,0,0,0
optimal,31,optimal=31,0,1,0,0,30,0,0,0
orca,31,orca=18; orcas=13,25,6,0,0,0,0,0,0
overlap,31,overlap=18; overlapping=9; overlapped=3; overlaps=1,9,0,22,0,0,0,0,0
periodically,31,periodically=31,0,0,0,0,0,31,0,0
pollute,31,polluting=14; pollute=9; polluted=5; pollutes=3,1,0,30,0,0,0,0,0
presumably,31,presumably=31,0,1,0,0,0,30,0,0
prop,31,props=20; prop=9; propped=1; propping=1,25,3,3,0,0,0,0,0
rainy,31,rainy=31,0,0,0,0,31,0,0,0
realist,31,realist=27; realists=4,5,1,1,0,24,0,0,0
recruit,31,recruit=15; recruited=8; recruiting=4; recruits=4,3,0,28,0,0,0,0,0
s,31,s=31,4,4,10,0,0,0,2,11
segment,31,segment=17; segments=11; segmented=3,28,0,3,0,0,0,0,0
slight,31,slight=27; slightest=4,0,2,0,0,29,0,0,0
smartphone,31,smartphone=19; smartphones=12,31,0,0,0,0,0,0,0
southeast,31,southeast=31,7,15,0,0,9,0,0,0
spawn,31,spawning=15; spawn=12; spawned=4,2,1,28,0,0,0,0,0
sticky,31,sticky=31,0,0,0,0,31,0,0,0
subsistence,31,subsistence=31,29,1,1,0,0,0,0,0
thule,31,thule=31,1,22,0,0,8,0,0,0
translate,31,translated=18; translate=8; translates=3; translating=2,0,0,31,0,0,0,0,0
unpredictable,31,unpredictable=31,0,0,0,0,31,0,0,0
unsuccessful,31,unsuccessful=31,0,0,0,0,31,0,0,0
urchin,31,urchins=25; urchin=6,27,0,1,0,3,0,0,0
utilitarian,31,utilitarian=31,0,0,0,0,31,0,0,0
weaving,31,weaving=31,31,0,0,0,0,0,0,0
wherever,31,wherever=31,0,0,0,0,0,0,0,31
whitney,31,whitney=31,0,31,0,0,0,0,0,0
woody,31,woody=31,24,4,1,0,2,0,0,0
acting,30,acting=30,23,6,0,0,1,0,0,0
akkadian,30,akkadian=30,0,16,0,0,14,0,0,0
angiosperm,30,angiosperms=25; angiosperm=5,27,1,0,0,2,0,0,0
arid,30,arid=30,13,1,1,0,15,0,0,0
audio,30,audio=29; audios=1,9,0,0,0,21,0,0,0
bantu,30,bantu=30,0,27,0,0,3,0,0,0
bd,30,bd=30,0,29,0,0,0,0,1,0
biomass,30,biomass=30,29,1,0,0,0,0,0,0
boil,30,boil=12; boiled=9; boiling=8; boils=1,0,0,30,0,0,0,0,0
bread,30,bread=25; breads=5,28,2,0,0,0,0,0,0
burst,30,burst=15; bursts=13; bursting=2,19,0,10,0,1,0,0,0
chew,30,chew=15; chewing=10; chews=3; chewed=2,1,5,24,0,0,0,0,0
comparatively,30,comparatively=30,0,3,0,0,0,27,0,0
contraction,30,contraction=21; contractions=9,30,0,0,0,0,0,0,0
descend,30,descended=21; descend=5; descending=2; descends=2,1,0,29,0,0,0,0,0
diameter,30,diameter=30,30,0,0,0,0,0,0,0
eggshell,30,eggshells=24; eggshell=6,30,0,0,0,0,0,0,0
elliptical,30,elliptical=30,0,0,0,0,30,0,0,0
enforce,30,enforced=13; enforce=11; enforcing=5; enforces=1,0,0,30,0,0,0,0,0
enjoyable,30,enjoyable=30,0,0,0,0,30,0,0,0
excess,30,excess=29; excesses=1,6,0,0,0,24,0,0,0
excuse,30,excuse=27; excused=3,4,1,25,0,0,0,0,0
financially,30,financially=30,0,0,0,0,0,30,0,0
govern,30,governed=13; governing=12; govern=4; governs=1,0,0,30,0,0,0,0,0
grand,30,grand=30,0,11,0,0,19,0,0,0
grasp,30,grasp=22; grasping=5; grasped=3,8,0,22,0,0,0,0,0
grazer,30,grazers=27; grazer=3,30,0,0,0,0,0,0,0
hiking,30,hiking=30,28,2,0,0,0,0,0,0
honest,30,honest=30,0,0,0,0,30,0,0,0
honor,30,honor=19; honored=7; honoring=2; honors=2,5,3,22,0,0,0,0,0
hypnosis,30,hypnosis=30,27,3,0,0,0,0,0,0
invisible,30,invisible=30,0,0,0,0,30,0,0,0
justify,30,justify=23; justified=6; justifies=1,0,0,30,0,0,0,0,0
landlord,30,landlords=19; landlord=11,30,0,0,0,0,0,0,0
lend,30,lend=14; lent=11; lending=4; lends=1,0,0,30,0,0,0,0,0
licensing,30,licensing=30,28,2,0,0,0,0,0,0
likelihood,30,likelihood=30,30,0,0,0,0,0,0,0
linguistic,30,linguistic=29; linguistics=1,2,2,0,0,26,0,0,0
literally,30,literally=30,0,0,0,0,0,30,0,0
luck,30,luck=30,30,0,0,0,0,0,0,0
mechanic,30,mechanics=21; mechanic=9,28,0,0,0,2,0,0,0
megapode,30,megapodes=18; megapode=12,28,2,0,0,0,0,0,0
menu,30,menu=27; menus=3,29,0,0,0,1,0,0,0
monumental,30,monumental=30,0,1,0,0,29,0,0,0
neutron,30,neutron=27; neutrons=3,29,1,0,0,0,0,0,0
oven,30,oven=15; ovens=15,19,3,3,0,4,1,0,0
palsa,30,palsa=17; palsas=13,30,0,0,0,0,0,0,0
pigeon,30,pigeons=27; pigeon=3,30,0,0,0,0,0,0,0
prestige,30,prestige=30,30,0,0,0,0,0,0,0
prioritize,30,prioritize=23; prioritizes=3; prioritized=2; prioritizing=2,1,0,29,0,0,0,0,0
recreation,30,recreation=30,27,3,0,0,0,0,0,0
relieve,30,relieved=18; relieve=6; relieving=5; relieves=1,1,0,29,0,0,0,0,0
relocate,30,relocate=11; relocated=11; relocating=8,0,1,29,0,0,0,0,0
rival,30,rival=16; rivals=13; rivaled=1,18,0,3,0,9,0,0,0
rope,30,rope=22; ropes=6; roped=2,28,0,2,0,0,0,0,0
shard,30,shards=29; shard=1,30,0,0,0,0,0,0,0
smart,30,smart=27; smarter=2; smartest=1,0,2,0,0,28,0,0,0
solidify,30,solidify=19; solidified=9; solidifying=2,2,0,28,0,0,0,0,0
sometime,30,sometime=30,0,1,1,0,0,28,0,0
specially,30,specially=30,0,0,0,0,0,30,0,0
stadium,30,stadium=27; stadiums=3,27,3,0,0,0,0,0,0
substantially,30,substantially=30,0,0,0,0,0,30,0,0
substitute,30,substitute=20; substituted=5; substitutes=3; substituting=2,17,1,11,0,1,0,0,0
suited,30,suited=30,0,0,0,0,30,0,0,0
theoretical,30,theoretical=30,1,0,0,0,29,0,0,0
tragedy,30,tragedies=17; tragedy=13,29,1,0,0,0,0,0,0
trick,30,trick=17; tricks=5; tricked=4; tricking=4,14,0,16,0,0,0,0,0
unstable,30,unstable=30,0,0,0,0,30,0,0,0
usage,30,usage=30,29,1,0,0,0,0,0,0
virtual,30,virtual=30,0,1,0,0,29,0,0,0
vitamin,30,vitamin=15; vitamins=15,30,0,0,0,0,0,0,0
weaver,30,weavers=18; weaver=12,30,0,0,0,0,0,0,0
wife,30,wife=25; wives=5,30,0,0,0,0,0,0,0
zero,30,zero=29; zeros=1,1,13,0,0,1,0,0,15
aerial,29,aerial=29,0,0,0,0,29,0,0,0
andean,29,andean=29,0,7,0,0,22,0,0,0
baroque,29,baroque=29,0,18,0,0,11,0,0,0
beehive,29,beehive=21; beehives=8,10,0,0,0,19,0,0,0
benjamin,29,benjamin=29,0,29,0,0,0,0,0,0
biochemical,29,biochemical=29,0,4,0,0,25,0,0,0
breathing,29,breathing=29,29,0,0,0,0,0,0,0
byzantine,29,byzantine=29,0,23,0,0,6,0,0,0
celestial,29,celestial=29,0,0,0,0,29,0,0,0
cellulose,29,cellulose=29,27,1,0,0,1,0,0,0
cezanne,29,cezanne=29,0,29,0,0,0,0,0,0
charity,29,charity=18; charities=11,29,0,0,0,0,0,0,0
commercially,29,commercially=29,0,0,0,0,0,29,0,0
commute,29,commute=12; commuting=11; commuted=3; commutes=3,8,0,21,0,0,0,0,0
computational,29,computational=29,0,4,0,0,25,0,0,0
conquer,29,conquered=22; conquer=5; conquering=2,0,0,29,0,0,0,0,0
cooperate,29,cooperate=22; cooperating=4; cooperated=3,0,1,28,0,0,0,0,0
defeat,29,defeat=17; defeated=9; defeating=3,6,0,23,0,0,0,0,0
devise,29,devised=18; devise=9; devising=2,0,0,29,0,0,0,0,0
dragon,29,dragon=23; dragons=6,27,2,0,0,0,0,0,0
eater,29,eaters=24; eater=5,29,0,0,0,0,0,0,0
eclipse,29,eclipses=16; eclipse=12; eclipsing=1,27,0,2,0,0,0,0,0
embrace,29,embrace=13; embraced=12; embraces=2; embracing=2,2,0,27,0,0,0,0,0
flaherty,29,flaherty=29,4,25,0,0,0,0,0,0
hello,29,hello=29,0,8,0,0,0,0,0,21
ii,29,ii=29,0,29,0,0,0,0,0,0
incoming,29,incoming=29,0,0,0,0,29,0,0,0
lacquerware,29,lacquerware=29,28,0,0,0,1,0,0,0
lamp,29,lamps=20; lamp=9,29,0,0,0,0,0,0,0
latter,29,latter=29,4,0,0,0,25,0,0,0
leak,29,leak=12; leaks=8; leaking=6; leaked=3,10,0,19,0,0,0,0,0
linear,29,linear=29,1,0,0,0,28,0,0,0
mayan,29,mayan=29,0,15,0,0,14,0,0,0
muon,29,muon=20; muons=9,28,1,0,0,0,0,0,0
nabis,29,nabis=29,0,29,0,0,0,0,0,0
noble,29,noble=18; nobles=11,11,0,1,0,17,0,0,0
pangolin,29,pangolin=24; pangolins=5,27,2,0,0,0,0,0,0
persist,29,persist=15; persisted=11; persists=3,2,1,26,0,0,0,0,0
phytolith,29,phytoliths=19; phytolith=10,23,2,0,0,2,1,0,1
pilot,29,pilot=22; pilots=7,28,1,0,0,0,0,0,0
pleasure,29,pleasure=29,28,1,0,0,0,0,0,0
politic,29,politics=29,29,0,0,0,0,0,0,0
profile,29,profile=21; profiles=8,27,1,1,0,0,0,0,0
protosun,29,protosun=29,29,0,0,0,0,0,0,0
reconsider,29,reconsider=21; reconsidered=4; reconsidering=4,0,0,29,0,0,0,0,0
refine,29,refined=12; refine=9; refining=7; refines=1,2,0,27,0,0,0,0,0
rodinia,29,rodinia=29,0,29,0,0,0,0,0,0
scheduling,29,scheduling=29,27,2,0,0,0,0,0,0
segal,29,segal=29,0,29,0,0,0,0,0,0
shortly,29,shortly=29,0,0,0,0,0,29,0,0
silicon,29,silicon=29,24,5,0,0,0,0,0,0
silkworm,29,silkworms=26; silkworm=3,29,0,0,0,0,0,0,0
sixth,29,sixth=29,1,0,0,0,28,0,0,0
southwestern,29,southwestern=29,0,1,0,0,28,0,0,0
stalk,29,stalk=12; stalks=12; stalking=4; stalked=1,20,0,9,0,0,0,0,0
strictly,29,strictly=29,0,0,0,0,0,29,0,0
sunday,29,sunday=28; sundays=1,1,28,0,0,0,0,0,0
symmetry,29,symmetry=29,28,1,0,0,0,0,0,0
terrace,29,terraces=18; terraced=6; terrace=4; terracing=1,22,0,7,0,0,0,0,0
thereby,29,thereby=29,0,0,0,0,0,29,0,0
thomsen,29,thomsen=29,0,29,0,0,0,0,0,0
tracking,29,tracking=29,29,0,0,0,0,0,0,0
tropic,29,tropics=28; tropic=1,28,0,0,0,1,0,0,0
tuition,29,tuition=29,29,0,0,0,0,0,0,0
viewpoint,29,viewpoint=21; viewpoints=8,29,0,0,0,0,0,0,0
wavelength,29,wavelengths=23; wavelength=6,29,0,0,0,0,0,0,0
workforce,29,workforce=24; workforces=5,29,0,0,0,0,0,0,0
worthwhile,29,worthwhile=29,1,0,0,0,28,0,0,0
yea,29,yea=29,1,18,0,0,1,0,0,9
zealand,29,zealand=29,0,29,0,0,0,0,0,0
alumnus,28,alumni=27; alumnus=1,28,0,0,0,0,0,0,0
amateur,28,amateur=22; amateurs=6,13,1,0,0,14,0,0,0
anup,28,anup=28,0,28,0,0,0,0,0,0
archive,28,archives=18; archive=10,28,0,0,0,0,0,0,0
assemble,28,assembled=13; assemble=9; assembling=4; assembles=2,1,0,26,0,1,0,0,0
balloon,28,balloon=18; balloons=8; ballooned=1; ballooning=1,26,0,2,0,0,0,0,0
beethoven,28,beethoven=28,0,28,0,0,0,0,0,0
blanket,28,blanket=15; blankets=10; blanketed=3,25,0,3,0,0,0,0,0
blast,28,blast=16; blasted=10; blasting=1; blasts=1,15,1,12,0,0,0,0,0
caesar,28,caesar=28,0,28,0,0,0,0,0,0
ceiling,28,ceiling=18; ceilings=10,28,0,0,0,0,0,0,0
chicken,28,chicken=16; chickens=12,27,1,0,0,0,0,0,0
cole,28,cole=28,0,28,0,0,0,0,0,0
comedy,28,comedy=20; comedies=8,27,1,0,0,0,0,0,0
commedia,28,commedia=28,15,13,0,0,0,0,0,0
crazy,28,crazy=28,0,2,0,0,26,0,0,0
d,28,d=28,10,6,0,0,12,0,0,0
detector,28,detectors=15; detector=13,28,0,0,0,0,0,0,0
developer,28,developers=26; developer=2,28,0,0,0,0,0,0,0
discard,28,discarded=25; discarding=2; discard=1,0,0,28,0,0,0,0,0
dissonance,28,dissonance=24; dissonances=4,28,0,0,0,0,0,0,0
distort,28,distorted=13; distort=6; distorts=6; distorting=3,0,0,28,0,0,0,0,0
dominance,28,dominance=28,27,1,0,0,0,0,0,0
dove,28,dove=23; doves=5,12,14,2,0,0,0,0,0
dragonfly,28,dragonfly=15; dragonflies=13,26,0,0,0,1,1,0,0
drain,28,drained=12; drain=10; draining=3; drains=3,4,0,24,0,0,0,0,0
easter,28,easter=28,0,28,0,0,0,0,0,0
evenly,28,evenly=28,0,0,0,0,0,28,0,0
exhaust,28,exhaust=23; exhausted=5,17,0,9,0,2,0,0,0
faience,28,faience=27; faiences=1,22,6,0,0,0,0,0,0
federal,28,federal=28,0,0,0,0,28,0,0,0
flaw,28,flaws=20; flaw=7; flawed=1,27,0,1,0,0,0,0,0
footprint,28,footprint=17; footprints=11,28,0,0,0,0,0,0,0
fraction,28,fraction=25; fractions=3,28,0,0,0,0,0,0,0
fulfill,28,fulfill=26; fulfills=2,1,0,27,0,0,0,0,0
gm,28,gm=28,0,28,0,0,0,0,0,0
happiness,28,happiness=28,28,0,0,0,0,0,0,0
honey,28,honey=28,27,1,0,0,0,0,0,0
hopefully,28,hopefully=28,0,0,0,0,0,28,0,0
hotter,28,hotter=28,4,0,0,0,22,2,0,0
illustration,28,illustrations=18; illustration=10,28,0,0,0,0,0,0,0
informative,28,informative=28,0,0,0,0,28,0,0,0
khun,28,khun=28,0,28,0,0,0,0,0,0
legend,28,legends=15; legend=13,25,3,0,0,0,0,0,0
maori,28,maori=28,0,28,0,0,0,0,0,0
meaningful,28,meaningful=28,0,0,0,0,28,0,0,0
mule,28,mule=27; mules=1,2,0,0,0,26,0,0,0
orleans,28,orleans=28,0,28,0,0,0,0,0,0
outweigh,28,outweigh=24; outweighed=2; outweighs=2,0,0,28,0,0,0,0,0
overnight,28,overnight=28,0,2,0,0,6,20,0,0
pen,28,pen=18; pens=8; penned=1; pent=1,26,0,2,0,0,0,0,0
personally,28,personally=28,0,2,0,0,0,26,0,0
peru,28,peru=28,0,28,0,0,0,0,0,0
phosphorus,28,phosphorus=28,26,2,0,0,0,0,0,0
physicist,28,physicists=15; physicist=13,26,2,0,0,0,0,0,0
placement,28,placement=28,28,0,0,0,0,0,0,0
powder,28,powder=26; powders=2,28,0,0,0,0,0,0,0
programming,28,programming=28,27,1,0,0,0,0,0,0
purple,28,purple=28,12,0,1,0,13,2,0,0
race,28,race=18; races=8; racing=2,25,0,3,0,0,0,0,0
radiate,28,radiate=11; radiates=9; radiating=6; radiated=2,0,0,28,0,0,0,0,0
reporter,28,reporter=20; reporters=8,28,0,0,0,0,0,0,0
resin,28,resin=24; resins=4,28,0,0,0,0,0,0,0
rook,28,rooks=26; rook=2,28,0,0,0,0,0,0,0
runoff,28,runoff=28,27,0,1,0,0,0,0,0
sector,28,sector=19; sectors=9,28,0,0,0,0,0,0,0
sharply,28,sharply=28,0,0,0,0,0,28,0,0
shipwreck,28,shipwreck=20; shipwrecks=7; shipwrecked=1,27,0,1,0,0,0,0,0
slip,28,slip=17; slipped=5; slips=4; slipping=2,12,1,13,0,2,0,0,0
spell,28,spell=11; spelled=9; spells=8,13,0,15,0,0,0,0,0
spindle,28,spindles=22; spindle=6,26,0,0,0,2,0,0,0
spite,28,spite=28,28,0,0,0,0,0,0,0
storytelling,28,storytelling=28,28,0,0,0,0,0,0,0
stressful,28,stressful=28,0,0,0,0,28,0,0,0
submerge,28,submerged=20; submerging=5; submerge=3,0,0,27,0,1,0,0,0
subscription,28,subscription=22; subscriptions=6,27,1,0,0,0,0,0,0
tadpole,28,tadpoles=24; tadpole=4,25,0,1,0,2,0,0,0
tang,28,tang=28,0,28,0,0,0,0,0,0
tenant,28,tenants=19; tenant=9,28,0,0,0,0,0,0,0
territorial,28,territorial=28,0,1,0,0,27,0,0,0
tightly,28,tightly=28,0,0,0,0,0,28,0,0
troop,28,troops=25; troop=3,28,0,0,0,0,0,0,0
unused,28,unused=28,0,0,0,0,28,0,0,0
utilize,28,utilize=12; utilized=8; utilizes=5; utilizing=3,0,0,27,0,1,0,0,0
valid,28,valid=28,0,0,0,0,28,0,0,0
varnish,28,varnish=25; varnished=2; varnishes=1,19,2,2,0,5,0,0,0
vibrant,28,vibrant=28,0,0,0,0,28,0,0,0
wage,28,wages=24; wage=4,28,0,0,0,0,0,0,0
weathercaster,28,weathercasters=26; weathercaster=2,28,0,0,0,0,0,0,0
wipe,28,wiped=15; wipe=8; wiping=4; wipes=1,1,1,26,0,0,0,0,0
witness,28,witness=12; witnessed=12; witnesses=2; witnessing=2,6,0,22,0,0,0,0,0
workout,28,workout=21; workouts=7,27,1,0,0,0,0,0,0
alert,27,alert=20; alerts=3; alerted=2; alerting=2,2,2,14,0,9,0,0,0
ammonia,27,ammonia=27,25,0,0,0,2,0,0,0
arrow,27,arrow=16; arrows=11,25,2,0,0,0,0,0,0
astronaut,27,astronauts=24; astronaut=3,27,0,0,0,0,0,0,0
authenticity,27,authenticity=27,27,0,0,0,0,0,0,0
barnacle,27,barnacle=16; barnacles=11,27,0,0,0,0,0,0,0
boston,27,boston=27,0,27,0,0,0,0,0,0
cabinet,27,cabinet=15; cabinets=12,26,1,0,0,0,0,0,0
cake,27,cake=21; cakes=6,26,1,0,0,0,0,0,0
caribbean,27,caribbean=27,0,23,0,0,4,0,0,0
catalyst,27,catalysts=14; catalyst=13,25,0,2,0,0,0,0,0
centralized,27,centralized=27,0,1,0,0,26,0,0,0
chestnut,27,chestnut=26; chestnuts=1,22,0,0,0,5,0,0,0
choir,27,choir=26; choirs=1,25,2,0,0,0,0,0,0
coach,27,coach=22; coaches=4; coaching=1,19,4,4,0,0,0,0,0
coincide,27,coincided=12; coincide=8; coinciding=4; coincides=3,0,0,27,0,0,0,0,0
comfort,27,comfort=22; comforting=4; comforts=1,16,6,5,0,0,0,0,0
commit,27,commit=12; committed=12; committing=2; commits=1,0,0,27,0,0,0,0,0
coworker,27,coworkers=19; coworker=8,23,4,0,0,0,0,0,0
critique,27,critique=20; critiques=4; critiquing=3,13,1,13,0,0,0,0,0
decipher,27,decipher=11; deciphering=9; deciphered=7,1,1,25,0,0,0,0,0
deuterium,27,deuterium=27,25,2,0,0,0,0,0,0
economically,27,economically=27,0,0,0,0,0,27,0,0
ectotherm,27,ectotherms=26; ectotherm=1,25,0,2,0,0,0,0,0
electron,27,electron=15; electrons=12,27,0,0,0,0,0,0,0
endure,27,enduring=15; endure=6; endured=3; endures=3,3,0,24,0,0,0,0,0
eocene,27,eocene=27,0,24,0,0,3,0,0,0
erupt,27,erupted=12; erupt=9; erupts=4; erupting=2,1,0,22,0,3,1,0,0
fertilization,27,fertilization=27,27,0,0,0,0,0,0,0
fluoride,27,fluoride=27,19,3,1,0,3,1,0,0
fourteenth,27,fourteenth=27,2,0,0,0,25,0,0,0
freely,27,freely=27,0,0,0,0,0,27,0,0
gate,27,gate=19; gates=7; gated=1,12,13,2,0,0,0,0,0
gulf,27,gulf=27,3,24,0,0,0,0,0,0
hence,27,hence=27,0,0,0,0,0,27,0,0
herbicide,27,herbicide=21; herbicides=6,27,0,0,0,0,0,0,0
hydrothermal,27,hydrothermal=27,0,0,0,0,27,0,0,0
immigrant,27,immigrants=22; immigrant=5,23,0,0,0,4,0,0,0
indirectly,27,indirectly=27,0,0,0,0,0,27,0,0
infestation,27,infestation=17; infestations=10,27,0,0,0,0,0,0,0
initiate,27,initiated=13; initiate=8; initiating=4; initiates=2,0,0,27,0,0,0,0,0
inscription,27,inscriptions=22; inscription=5,27,0,0,0,0,0,0,0
involved,27,involved=27,0,0,0,0,27,0,0,0
joint,27,joints=18; joint=9,18,1,0,0,8,0,0,0
jomon,27,jomon=27,0,27,0,0,0,0,0,0
kudzu,27,kudzu=27,7,3,0,0,17,0,0,0
lately,27,lately=27,0,0,0,0,0,27,0,0
lenape,27,lenape=27,7,20,0,0,0,0,0,0
loan,27,loan=16; loans=10; loaning=1,24,0,3,0,0,0,0,0
louis,27,louis=27,0,27,0,0,0,0,0,0
loyalty,27,loyalty=27,27,0,0,0,0,0,0,0
lucky,27,lucky=27,0,0,0,0,27,0,0,0
marker,27,markers=21; marker=6,27,0,0,0,0,0,0,0
marketplace,27,marketplace=20; marketplaces=7,26,1,0,0,0,0,0,0
memorize,27,memorize=13; memorized=9; memorizing=5,1,0,26,0,0,0,0,0
microbial,27,microbial=27,0,1,0,0,26,0,0,0
module,27,modules=17; module=10,27,0,0,0,0,0,0,0
monteverdi,27,monteverdi=27,0,27,0,0,0,0,0,0
nevada,27,nevada=27,0,27,0,0,0,0,0,0
o,27,o=27,15,11,0,0,0,0,0,1
occurrence,27,occurrence=20; occurrences=7,27,0,0,0,0,0,0,0
optimistic,27,optimistic=27,0,1,0,0,26,0,0,0
overly,27,overly=27,0,0,0,0,0,27,0,0
phytoplankton,27,phytoplankton=27,19,8,0,0,0,0,0,0
pluto,27,pluto=27,0,27,0,0,0,0,0,0
prepared,27,prepared=27,0,0,0,0,27,0,0,0
promotion,27,promotion=22; promotions=5,27,0,0,0,0,0,0,0
quarry,27,quarry=21; quarries=3; quarrying=3,24,0,3,0,0,0,0,0
reliability,27,reliability=27,26,0,1,0,0,0,0,0
rental,27,rental=19; rentals=8,13,3,0,0,11,0,0,0
retailer,27,retailers=22; retailer=5,27,0,0,0,0,0,0,0
retention,27,retention=27,27,0,0,0,0,0,0,0
reuse,27,reused=16; reuse=9; reusing=2,2,0,25,0,0,0,0,0
saint,27,saint=27,0,27,0,0,0,0,0,0
sandstone,27,sandstone=23; sandstones=4,25,1,1,0,0,0,0,0
seller,27,sellers=17; seller=10,27,0,0,0,0,0,0,0
sens,27,senses=27,27,0,0,0,0,0,0,0
shield,27,shield=15; shields=9; shielding=3,19,1,7,0,0,0,0,0
simultaneously,27,simultaneously=27,0,0,0,0,0,27,0,0
skeptical,27,skeptical=27,2,2,0,0,23,0,0,0
skull,27,skull=14; skulls=13,27,0,0,0,0,0,0,0
standardized,27,standardized=27,0,0,0,0,27,0,0,0
sum,27,sum=17; sums=8; summed=2,21,0,6,0,0,0,0,0
susan,27,susan=27,0,27,0,0,0,0,0,0
theatrical,27,theatrical=27,0,1,0,0,26,0,0,0
thoroughly,27,thoroughly=27,0,0,0,0,0,27,0,0
tremendous,27,tremendous=27,0,0,0,0,27,0,0,0
tuesday,27,tuesday=27,0,27,0,0,0,0,0,0
tune,27,tune=14; tunes=9; tuned=4,19,2,6,0,0,0,0,0
ubaid,27,ubaid=27,0,27,0,0,0,0,0,0
